Race_ID,Horse,Predicted_Probability
9562,Hector's Left Foot,0.05562
9563,American Rose,0.10524
9563,River Wharfe,0.10668
9563,Thanks Dad,0.12118
9563,Devasboy,0.1341
9563,Portoro,0.12684
9563,Vixey,0.08178
9563,King Of York,0.10806
9563,Stoic Syd,0.10082
9563,Fistral Beach,0.1153
11407,Polling Day,0.11086
11407,Tribal Wisdom,0.14364
11407,Caelan,0.06934
11407,Etretat,0.16752
11407,Raintown,0.1233
11407,Annexation,0.1337
11407,Early Morning Dew,0.12048
11407,Obsidian Knight,0.13116
11408,Counsel,0.18126
11408,Diamond Dreamer,0.15502
11408,Gogo Yubari,0.12338
11408,Recon Mission,0.18278
11408,Harry Brown,0.18108
11408,Havechatma,0.17648
11409,Bravo Zulu,0.13626
11409,Tadreeb,0.14092
11409,How Impressive,0.11248
11409,Beattie Is Back,0.14028
11409,Thapa Vc,0.16132
11409,Giorgio M,0.16558
11409,Rey De La Batalla,0.14316
11410,She Went Whoosh,0.12974
11410,Psychodrama,0.13202
11410,One For Harvey,0.13456
11410,The Thames Lady,0.12744
11410,Dandy Khan,0.1264
11410,Little Bittern,0.12136
11410,Blue Force One,0.0853
11410,Apple's Angel,0.14318
11411,Francisco,0.10614
11411,Flag Carrier,0.08264
11411,Brunel Charm,0.133
11411,Arlecchino's Gift,0.06918
11411,Libra Tiger,0.09502
11411,Alfa Moonstone,0.07094
11411,Watermelon Sugar,0.09754
11411,Dream By Day,0.09012
11411,Nordic Glory,0.09218
11411,Fai Fai,0.09462
11411,Moorgate,0.06862
11412,Diderot,0.0804
11412,Symbol Of Light,0.09724
11412,Thunder Roar,0.088
11412,Nikovo,0.08876
11412,Kind Of Kiss,0.07674
11412,Empirestateofmind,0.10458
11412,Cracking Gold,0.07586
11412,Tropez Power,0.06856
11412,Bajan Bandit,0.104
11412,Enola Grey,0.08534
11412,Golden Pharaoh,0.0411
11412,Eligible,0.08942
11413,Dontspoilasale,0.16844
11413,Jered Maddox,0.13564
11413,Never Shout Never,0.23188
11413,Sporting Hero,0.20374
11413,Li Ban,0.12738
11413,Crystal Luna,0.13292
11414,Ignition,0.272
11414,Emily Rebecca,0.18178
11414,Backer Bilk,0.2472
11414,Bear Baby,0.16022
11414,Rue d'Etoile,0.1388
11415,Init Together,0.15656
11415,Strategic Fortune,0.09548
11415,Global Resolve,0.07344
11415,Come On John,0.12012
11415,Lhebayeb,0.09964
11415,Jaamir,0.06694
11415,Mist Rollin In,0.06548
11415,Bay Of Naples,0.09848
11415,Keeper Of Secrets,0.0451
11415,Eva Rosie,0.11542
11415,Keen Interest,0.06334
11416,Jabbar,0.19226
11416,Persian Bliss,0.18208
11416,Jerandme,0.15444
11416,Pavilion End,0.16844
11416,Ted Hastings,0.15184
11416,Pearl Jewel,0.15094
11417,Many A Star,0.18696
11417,Mrs Morrell,0.09148
11417,Batal Dubai,0.15152
11417,Stanley Spencer,0.16298
11417,Ormolulu,0.17618
11417,The Green Man,0.09554
11417,Tyke,0.13534
11418,Rebel's Gamble,0.19368
11418,Cyclonite,0.23
11418,The Actor,0.14954
11418,Yes I'm Mali,0.1896
11418,Humam,0.23718
11419,Rockbury Lad,0.10426
11419,Little Keilee,0.08972
11419,Miss Abby Jools,0.09048
11419,May Night,0.0459
11419,Eagles Whistle,0.06832
11419,Spirit Of Paradise,0.04436
11419,Tara Power,0.07656
11419,Chummie,0.05392
11419,Harbanaker,0.05414
11419,Hope And Innocence,0.0768
11419,Royal Tribute,0.08274
11419,Saxon Kingdom,0.07052
11419,Turbo Sprint,0.08198
11419,Zero Fighter,0.0603
11420,Catch The Paddy,0.11418
11420,Perfect Judgement,0.139
11420,Migdam,0.11032
11420,Shoot To Kill,0.13986
11420,Glen Princess,0.06866
11420,Elegant Madame,0.12404
11420,Wrob And Wryan,0.09318
11420,Punk Poet,0.10936
11420,Hurricane Helen,0.1014
11421,Bambeano,0.05944
11421,Nusra,0.07736
11421,Dromore Glory,0.09662
11421,Someone's Wish,0.11422
11421,Gardone,0.09166
11421,You Done Well,0.06648
11421,Latin,0.06122
11421,L'immortale,0.071
11421,Gear Flat,0.06488
11421,Omakase,0.07844
11421,Tasmanian Girl,0.05946
11421,Fine Print,0.0772
11421,Bright Start,0.08202
11422,Cloch Nua,0.1733
11422,Charlatan,0.1615
11422,Carey Street,0.12988
11422,On Locust Point,0.06966
11422,Northbound,0.1
11422,Maguire,0.08274
11422,Fire Eyes,0.07998
11422,Beautiful Dawn,0.09174
11422,Mr Slicker,0.1112
11423,Balqaa,0.10648
11423,Leap Year Lad,0.11872
11423,Boujee Gold,0.1325
11423,Imola,0.10766
11423,Lion's Dream,0.09948
11423,Urban Dandy,0.09512
11423,Kodebreaker,0.13732
11423,Mickey Mongoose,0.0987
11423,Masham Moor,0.10402
13321,Northern Ruler,0.1431
13321,Gaassee,0.16252
13321,Knockbrex,0.11994
13321,Sea Legend,0.0954
13321,Wind Your Neck In,0.1128
13321,Plage De Havre,0.17014
13321,Midnight Lion,0.1961
13322,Asgard's Captain,0.17192
13322,Royal Approval,0.1267
13322,Yokohama,0.1376
13322,Charlie's Choice,0.19354
13322,Westernesse,0.1162
13322,Beatrice Shilling,0.1068
13322,Humble Spark,0.14724
13323,Dakota Power,0.1091
13323,Charencey,0.11224
13323,Show Biz Kid,0.07368
13323,Yeoman,0.1846
13323,Urban Road,0.1254
13323,Calanthe,0.11894
13323,Outsmart,0.08024
13323,Poetic Force,0.06538
13323,Silk Bird,0.03376
13323,Diffident Spirit,0.09666
13324,We Never Stop,0.1057
13324,Michaela's Boy,0.13872
13324,Hiya Maite,0.10998
13324,Almaty Star,0.094
13324,Airman,0.09448
13324,Existent,0.12588
13324,One Night Stand,0.1153
13324,Night On Earth,0.11586
13324,Dark Kestrel,0.10008
13325,Blast The Dream,0.17892
13325,Lady Mariko,0.1451
13325,Golden Thorn,0.16306
13325,Mayor Of Maghera,0.1302
13325,Saxonia,0.12918
13325,West Tyrone,0.10432
13325,Bantz,0.14922
13326,Crafter,0.11928
13326,Meet Me In Meraki,0.11084
13326,Prince Ali,0.08488
13326,Sense Of Worth,0.10004
13326,Egoiste,0.09982
13326,Chourmo,0.08802
13326,Tasmanian Legend,0.11144
13326,Green Power,0.11446
13326,Book Of Life,0.0973
13326,Simply Red,0.07392
13327,Gustav Graves,0.21992
13327,Better,0.11854
13327,Forest Gunner,0.15178
13327,Sugar Baby,0.16084
13327,Three Beauz,0.2372
13327,Ballysax Lil' Mick,0.11172
13328,Overnight Oats,0.17116
13328,Autumn Rose,0.14066
13328,Bint Havana Gold,0.14184
13328,Diddy Man,0.05734
13328,Romanovich,0.12002
13328,Bomb Squad,0.1564
13328,Plumette,0.12876
13328,Heavenly Fire,0.08382
13329,Tomorrow Day,0.17428
13329,Piloto Pardo,0.07706
13329,Bella Kopella,0.14802
13329,Captain Vallo,0.1587
13329,Show Me Show Me,0.1373
13329,Rebecca's Girl,0.1724
13329,The Gay Blade,0.13224
13330,Emaculate Soldier,0.07034
13330,Chase The Dollar,0.06476
13330,Kinetic,0.15934
13330,Without Compromise,0.098
13330,Mount Olympus,0.10618
13330,Trojan Storm,0.07874
13330,Percy Willis,0.08156
13330,Alfheim,0.1051
13330,Educate,0.06966
13330,Man Of Riddles,0.03984
13330,Khangai,0.12648
16969,Saturnalia,0.1299
16969,Finn Russell,0.16004
16969,Young Fire,0.07776
16969,English Spirit,0.1593
16969,Paradoxical,0.1435
16969,Masqool,0.1088
16969,Golspie,0.0914
16969,Wyvern,0.1293
16970,Counsel,0.19522
16970,Catch Cunningham,0.12434
16970,Ecclesiastical,0.10316
16970,Darlo Pride,0.15232
16970,Angel's Call,0.04284
16970,Gogo Yubari,0.13476
16970,Jeans Maite,0.10422
16970,Buraback,0.14314
16971,Panama Black,0.19022
16971,Scarlet Sunset,0.15682
16971,Packetofbiscuits,0.16636
16971,Northwest Passage,0.13682
16971,Flaine,0.157
16971,Jonny Garlic,0.19278
16972,Mariner,0.0871
16972,King Of Speed,0.1654
16972,Snooze Lane,0.09094
16972,Marioento,0.1
16972,Made All,0.05966
16972,My Brother Mike,0.09732
16972,Ravenglass,0.13274
16972,Till It Shines,0.11154
16972,Conquest Of Power,0.1553
18844,Serenity Dream,0.08962
18844,Lord Rapscallion,0.15198
18844,Starshiba,0.11296
18844,Fools Rush In,0.11718
18844,Hello Miss Lady,0.09972
18844,Soar Above,0.08136
18844,Harbour Vision,0.09236
18844,Three Yorkshiremen,0.08492
18844,Granary Queen,0.08872
18844,The Rain King,0.08118
18845,Path To Dubai,0.20094
18845,Heathen,0.14442
18845,Optician,0.16022
18845,Kolisi,0.1479
18845,Kitty Foyle,0.17322
18845,Swinging London,0.1733
18846,Coolagh Magic,0.13194
18846,Back Tomorrow,0.12912
18846,Ignac Lamar,0.10678
18846,Rogue Thunder,0.11086
18846,Tommytwohoots,0.10432
18846,Piperstown,0.13156
18846,Tantomile,0.10054
18846,Miss Moonshine,0.09914
18846,Hi Hoh Tonto,0.08574
18847,Galileo Glass,0.13074
18847,Silky Robin,0.11534
18847,Bossy Parker,0.09214
18847,Bungle Bay,0.13916
18847,Star Of Atlantis,0.0997
18847,Bankrupt,0.12234
18847,Red Walls,0.1021
18847,Jumira Bridge,0.06444
18847,Vivency,0.13404
18848,Big Time Rascal,0.0762
18848,Maharajas Express,0.13256
18848,Basholo,0.09244
18848,So Obsessed,0.08982
18848,Papa Don't Preach,0.09726
18848,Apache Star,0.12364
18848,Second Collection,0.12992
18848,Himawari,0.0493
18848,Spanish Angel,0.09254
18848,Gypsy Nation,0.11632
18849,Crystal Mariner,0.11634
18849,Alpine Oasis,0.1155
18849,Ocean Heights,0.09002
18849,Wonder,0.1445
18849,Lexington Knight,0.09154
18849,Sax Appeal,0.13712
18849,Brodie's Boy,0.09596
18849,Met Office,0.09798
18849,Gozo,0.11104
20649,Tarjamah,0.05974
20649,Moon Over The Sea,0.15108
20649,Back From Dubai,0.14436
20649,Come On John,0.1734
20649,Mhajim,0.11428
20649,Fiftyshadesaresdev,0.11046
20649,Lednikov,0.09286
20649,Abstract,0.09466
20649,Shy Nala,0.05916
20650,Harry The Haggler,0.16544
20650,Chantilly Moon,0.1069
20650,Alioski,0.16084
20650,Send In The Clouds,0.1057
20650,Smokey Malone,0.16346
20650,Zousca,0.088
20650,Miss Raindrop,0.11038
20650,Sweet Painted Lady,0.09928
20651,Ben Y Bryn,0.0993
20651,Northcliff,0.12116
20651,Rambuso Creek,0.1064
20651,Royal Pleasure,0.12428
20651,Mumayaz,0.12332
20651,Master Dandy,0.06928
20651,Dicko The Legend,0.11462
20651,Al Ameen,0.13924
20651,Walking On Clouds,0.1024
20652,Hierarchy,0.13732
20652,Caffu Zafeen,0.11514
20652,Reinforce,0.07106
20652,City Cyclone,0.1363
20652,Alreet Cha,0.0895
20652,One More Dream,0.11342
20652,Cliffcake,0.13462
20652,Ash Wednesday,0.11884
20652,Ramon Di Loria,0.0838
20653,Curious Bride,0.12526
20653,Inchiquin Maid,0.1622
20653,Scott Lang,0.19042
20653,Lispendense,0.09602
20653,Mephisto,0.17782
20653,Figurehead,0.1029
20653,Is She Now,0.14538
20654,I'm Spartacus,0.0866
20654,Clonmacash,0.11014
20654,Jazzy Dancer,0.0875
20654,Shelbourne Flyer,0.06964
20654,Hasiyna,0.08524
20654,Hastily,0.06558
20654,Livingston Range,0.08128
20654,Havana Notion,0.05772
20654,Hezahunk,0.06562
20654,No Speed Limit,0.0586
20654,Nordic Passage,0.07408
20654,Rattletheonionbag,0.09058
20654,Eric Lock,0.06742
20655,Montrachet Girl,0.12186
20655,Easily Convinced,0.11936
20655,Standput,0.11894
20655,McKenna,0.15446
20655,Blue Seeker,0.15824
20655,Bad Habits,0.10862
20655,Azoozi,0.09776
20655,Sabrimento,0.12076
20656,Miss Sunset Strip,0.09702
20656,Aram,0.11078
20656,Emily Post,0.13118
20656,Soames Forsyte,0.17132
20656,Royal Jet,0.07336
20656,Jump The Gun,0.11826
20656,Turbo Command,0.118
20656,Exceed Now,0.06222
20656,Pembrokeshire,0.11786
20657,Brasil Power,0.1355
20657,Hieronymus,0.09144
20657,Vibrato,0.07038
20657,Daring Legend,0.08914
20657,Billy Mill,0.12402
20657,Follow Your Heart,0.13286
20657,Revolutionise,0.10546
20657,Arctician,0.1227
20657,Bell Shot,0.1285
20658,Charanda,0.12836
20658,Elvetham,0.08514
20658,Merchants Arch,0.15646
20658,Dowth,0.1396
20658,Tam Lin,0.1612
20658,Weegeebear,0.09988
20658,Clarabell,0.0952
20658,Endless Dawn,0.13416
20659,All Cost,0.08558
20659,Take The Boat,0.1157
20659,The Kamikaze King,0.12362
20659,Arctic Mission,0.09592
20659,Spinning Dancer,0.11674
20659,Eva's Eyes,0.14596
20659,Galette,0.14554
20659,Ballarat Bertie,0.17094
20660,Glyde Ranger,0.09584
20660,Newfire,0.0714
20660,Warrior Lion,0.07602
20660,Dromore Glory,0.12878
20660,Deed Pole,0.10754
20660,Flier,0.09184
20660,Slowdownbarney,0.05938
20660,Streetscape,0.06558
20660,Gregorina,0.05122
20660,Thegooseiscooked,0.06244
20660,Sing A New Song,0.03204
20660,So Diligent,0.04732
20660,Gardone,0.1106
20661,Appleblossomwhite,0.09948
20661,Manton Road,0.17726
20661,Coisty,0.07376
20661,Perfect Parole,0.17512
20661,Perfect Ruby,0.14488
20661,Secret Sausage,0.0965
20661,Leading Star Girl,0.11652
20661,Magna,0.11648
20662,Genoah,0.15458
20662,Autocrat,0.18728
20662,Solar Breeze,0.08996
20662,Tremaine,0.12692
20662,Annaghmccanns,0.13324
20662,Church Mountain,0.1511
20662,Storm Eric,0.15692
20663,Lady Flora,0.16406
20663,Unassuming,0.20152
20663,Radiant Beauty,0.15686
20663,More Than A Feelin,0.14114
20663,Gaiety Musical,0.16302
20663,Forever Proud,0.1734
20664,Fivethousandtoone,0.05342
20664,Golden Mind,0.06642
20664,Rosario,0.0819
20664,Aramis Grey,0.12312
20664,Coachello,0.11458
20664,Sommelier,0.08322
20664,Cajetan,0.10418
20664,Heathcliff,0.14106
20664,King's Lynn,0.12474
20664,Tiger Crusade,0.10736
20665,Sonnerie Power,0.09692
20665,Buxted Too,0.0816
20665,Upepo,0.09666
20665,Eton Blue,0.08492
20665,Risen Again,0.07648
20665,Turner Girl,0.10926
20665,Aim For The Moon,0.08254
20665,Spectacular Style,0.12438
20665,Capstan,0.04528
20665,Media Mogul,0.06554
20665,Toby Tops,0.0678
20665,The Pug,0.06862
20666,Zaman Daar,0.13092
20666,South Dakota Sioux,0.16374
20666,Stacey Racey,0.1053
20666,Colorada Dancer,0.10034
20666,Our Dagger,0.11808
20666,The Cola Kid,0.10088
20666,Blue Collar Lad,0.096
20666,Reel Power,0.06562
20666,Regal Glory,0.11912
20667,Beveragino,0.12456
20667,Kondratiev Wave,0.1593
20667,Split Elevens,0.14858
20667,Willingly,0.07364
20667,Guns And Flowers,0.07318
20667,Bitacora,0.097
20667,Fact Or Fable,0.13746
20667,Irrelevant,0.09346
20667,Repartee,0.09282
22547,Junkanoo,0.13718
22547,Tradesman,0.17436
22547,The Craftymaster,0.17732
22547,Sun Dancer Girl,0.14396
22547,Currumbin,0.17446
22547,Star Legend,0.19272
22548,Diomed Spirit,0.15376
22548,True Promise,0.17242
22548,Dashing Harry,0.16928
22548,Twilight Fun,0.15636
22548,Secret Mistral,0.18902
22548,Thunder Star,0.15916
22549,Monsieur Beaulieu,0.15684
22549,Bulldog Drummond,0.10866
22549,Lessay,0.1512
22549,El Bufalo,0.14948
22549,Above,0.14968
22549,Ultramarine,0.13656
22549,Rebel Path,0.14758
22550,Black Falcon,0.09552
22550,Camden Flyer,0.10276
22550,Due Respect,0.07686
22550,Ceira G,0.10688
22550,Ancient State,0.08174
22550,Freak Encounter,0.12702
22550,No Release,0.13216
22550,Maid Of Killybegs,0.11552
22550,Holywell Bay,0.06508
22550,Clipsham Noble,0.09646
22551,Baileys Honeymoon,0.1487
22551,Missile Mac,0.16392
22551,Navarre Special,0.15114
22551,Hype Merchant,0.09858
22551,Rumba Bay,0.14484
22551,Jimmy Henry,0.1437
22551,La Mer Grise,0.14912
22552,Switchel,0.17602
22552,Palazzo Persico,0.14492
22552,Solanna,0.20652
22552,Cloud Free,0.13212
22552,Muhib,0.08594
22552,Mc'Ted,0.11162
22552,Jenson Benson,0.14286
24409,Overnight Oats,0.18366
24409,Onslow Gardens,0.13108
24409,Masterofgreygoose,0.10134
24409,Star Pupil,0.15674
24409,Hartswood,0.11686
24409,Love Your Work,0.09242
24409,River Wharfe,0.12346
24409,Al Suil Eile,0.09444
24410,Northbound,0.13846
24410,Lumenbourg,0.08784
24410,Spartan Fighter,0.1263
24410,Clyde Bay,0.09374
24410,Hawajes,0.1484
24410,Prince Elliot,0.04408
24410,Alyara,0.09756
24410,Moreginplease,0.08034
24410,Copper Mountain,0.09352
24410,Margot Robbie,0.08976
24411,Royal Justice,0.07692
24411,Vixey,0.1012
24411,Ignac Lamar,0.14124
24411,Monsieur Fantaisie,0.13468
24411,Lion's Dream,0.13148
24411,Kodebreaker,0.15038
24411,Crocus Time,0.10288
24411,Barney's Bay,0.0884
24411,Cammy,0.07282
24412,Noble Truth,0.07676
24412,Doctor Khan Junior,0.10134
24412,Royal Zabeel,0.13214
24412,Yorkshire,0.1247
24412,Gweedore,0.0497
24412,Apiarist,0.10474
24412,Blue Prince,0.07292
24412,Havanagreattime,0.10134
24412,Liamarty Dreams,0.07188
24412,Farasi Lane,0.07028
24412,Our Havana,0.0942
24413,Sophar Sogood,0.10714
24413,Mirabello Bay,0.08834
24413,Rubellite,0.1303
24413,Scylla,0.09346
24413,Mamdoh,0.12264
24413,Easy Equation,0.05712
24413,Lumberjack,0.08526
24413,Crystal Guard,0.08388
24413,Desejada,0.09104
24413,Angus De Bull,0.04498
24413,Leon Trotsky,0.09584
24414,Sporting Hero,0.125
24414,Dream Today,0.09332
24414,Mary Shoelaces,0.08716
24414,Crystal Luna,0.09342
24414,Magic Force,0.06828
24414,Tommy McJohn,0.07954
24414,Sam's Xpress,0.09714
24414,Beano Power,0.06542
24414,My Girl Sioux,0.10702
24414,Babyface,0.10494
24414,No Speed Limit,0.07876
24415,Grace Angel,0.1406
24415,Master Of My Fate,0.15424
24415,Jumbeau,0.16172
24415,Brooklyn Nine Nine,0.13522
24415,Rhythm N Hooves,0.13324
24415,Counsel,0.18078
24415,Sanat,0.0942
24416,Volenti,0.1318
24416,Thats My Boy Luke,0.07016
24416,Berry Edge,0.0766
24416,Annandale,0.0971
24416,Powerful Response,0.07396
24416,It's A Love Thing,0.0651
24416,We Still Believe,0.09464
24416,Sandret,0.08454
24416,Skilled Warrior,0.06496
24416,Susiesparkle,0.10416
24416,Rock Armour,0.0739
24416,Wath Court,0.06308
24417,Bantz,0.15532
24417,Rogue Endeavour,0.12818
24417,Mrbluesky,0.1422
24417,Love Games,0.11708
24417,Kilo Sunshine,0.08828
24417,Manton Road,0.1949
24417,Nave Force,0.0968
24417,Crangy,0.07724
24418,Is That Love,0.05482
24418,Pink Oxalis,0.10864
24418,The Cola Brasil,0.10332
24418,Circles,0.08014
24418,Mullacash Buzz,0.08478
24418,Profit Surge,0.0485
24418,Notforalongtime,0.07158
24418,Seas And Oceans,0.07372
24418,Villemacho,0.08666
24418,Holly Woods Dancer,0.033
24418,Master Garvey,0.1029
24418,Jackandthefox,0.07006
24418,Knockmore Prince,0.08188
24419,Respectful,0.06428
24419,Roaring Ralph,0.09068
24419,Blackjack,0.10272
24419,Too Much,0.08508
24419,Profit Street,0.0901
24419,Tickets,0.10196
24419,Captain Vallo,0.0866
24419,King's Crown,0.0971
24419,Cooperation,0.11142
24419,Rory,0.09248
24419,Galel,0.07758
24420,Trishuli River,0.11016
24420,Vierson,0.06586
24420,Goldsmith,0.03958
24420,Ice Opera,0.08784
24420,Limestone Red,0.08754
24420,Rockbury Lad,0.10706
24420,Seti,0.07808
24420,Signor Ferrari,0.07164
24420,Sarmiento Power,0.0347
24420,Highland King,0.06608
24420,Pillar Of Hope,0.05296
24420,Serengeti Sunrise,0.03916
24420,Fine Print,0.08192
24420,Adare Beauty,0.07742
24421,Juan Les Pins,0.08752
24421,Zip,0.11188
24421,Waiting All Night,0.13848
24421,William Dewhirst,0.11994
24421,Lerwick,0.13794
24421,Barnaby,0.1154
24421,Danielsflyer,0.05024
24421,Starliner,0.05396
24421,King's School,0.08618
24421,Callianassa,0.09846
24422,Brian The Snail,0.09446
24422,Birkenhead,0.10978
24422,Castan,0.12626
24422,Ganesha,0.0699
24422,Glory Fighter,0.0791
24422,Papa Cocktail,0.10404
24422,Golden Rainbow,0.11134
24422,Beneficiary,0.09246
24422,Street Life,0.0693
24422,Pockley,0.14336
26218,Jesse Luc,0.12538
26218,Caesars Pearl,0.08828
26218,Almodovar Del Rio,0.10746
26218,Piperstown,0.13614
26218,Voltaic,0.08966
26218,So Grateful,0.1142
26218,Belle Flora,0.05142
26218,Raft Up,0.10592
26218,Broxi,0.07936
26218,Dodgy Bob,0.05326
26218,Love Is A Rose,0.04892
26219,Swinging London,0.18082
26219,Golden Flame,0.1204
26219,Weddell Sea,0.12476
26219,Doublethetrouble,0.15134
26219,Breathless Bishop,0.08508
26219,Mafia Power,0.10158
26219,Man Of Action,0.10636
26219,Saxon Star,0.12966
26220,Blue Anthem,0.17512
26220,Squires Treaty,0.1408
26220,Ventura Dream,0.09396
26220,Sweet Cicely,0.13286
26220,Spec Of Light,0.09814
26220,Dixie's Delight,0.10752
26220,Tiny Rebel,0.10106
26220,Makes Me Wonder,0.15054
26221,Fast Fred,0.11396
26221,Ribba Hill,0.07954
26221,Percy Willis,0.10682
26221,Elemental Eye,0.0765
26221,Byron Hill,0.08334
26221,Jujubella,0.1193
26221,High Court Judge,0.15162
26221,Show No Fear,0.10174
26221,Alpine Sierra,0.10738
26221,Bella Bluesky,0.0598
26222,Crest Of Light,0.14896
26222,Callout,0.1187
26222,Eva Dickson,0.14508
26222,Antiquity,0.15468
26222,Top Of Pleinmont,0.08152
26222,Risk,0.13558
26222,Goldrush Glory,0.09338
26222,Cuda Been A Rowlex,0.1221
26223,Enola Grey,0.13994
26223,Gaiety Musical,0.16308
26223,Just A Spark,0.09324
26223,Ghaihaban,0.12144
26223,Liv My Life,0.10326
26223,Quandary,0.2039
26223,Powdering,0.0997
26223,Petra Celera,0.07544
26224,Tempus,0.23596
26224,Indalo,0.15122
26224,Dingle,0.1903
26224,Longhaired General,0.18868
26224,Quiet Resolve,0.23384
26225,Midnight City,0.11096
26225,Dandy Magic,0.09376
26225,Leadenhall Street,0.10654
26225,Mighty Ruler,0.08626
26225,Alashos,0.0901
26225,Mini Mac,0.06382
26225,Bow Street,0.10258
26225,Psychodrama,0.12252
26225,Cemlyn,0.11294
26225,Piranha Rama,0.11052
26226,Ormolulu,0.12008
26226,Dark Kestrel,0.11874
26226,Monks Dream,0.08262
26226,Novak,0.13226
26226,Strong Power,0.09638
